"gene","cellType.target","mean.target","cellType","mean","ratio","rank_ratio","anno_ratio"
"IPO9-AS1","OPC",1.06935816576978,"Oligodendrocyte",0.489883562052942,2.18288231858291,25,"OPC/Oligodendrocyte: 2.183"
"MPPED2","OPC",1.4758048212955,"InN",0.676856151496293,2.18038178131795,26,"OPC/InN: 2.18"
"VCAN","OPC",1.77392672915001,"Astrocyte",0.819669936427516,2.16419640432534,27,"OPC/Astrocyte: 2.164"
"COL11A1","OPC",1.61830012280246,"Astrocyte",0.748304836522436,2.16262149303099,28,"OPC/Astrocyte: 2.163"
"LINC02223","OPC",1.02440588721443,"ExN",0.476219917100996,2.15111936823334,29,"OPC/ExN: 2.151"
"TMEM163","OPC",1.3614696624766,"ExN",0.638121798583142,2.13355767738941,30,"OPC/ExN: 2.134"
"TMEM132C","OPC",1.59853812670365,"Astrocyte",0.752318809404385,2.12481478160731,31,"OPC/Astrocyte: 2.125"
"NXPH1","OPC",1.6787873458606,"InN",0.794634083071646,2.11265459363544,32,"OPC/InN: 2.113"
"CMYA5","OPC",0.951311525494894,"Astrocyte",0.464903442760967,2.04625614266319,33,"OPC/Astrocyte: 2.046"
"AL392023.2","OPC",1.22572277431238,"Oligodendrocyte",0.606686002873132,2.02035776086415,34,"OPC/Oligodendrocyte: 2.02"
"SEMA5A","OPC",1.71952744356642,"ExN",0.85526633529442,2.01051692625606,35,"OPC/ExN: 2.011"
"UST","OPC",1.38985576546889,"Microglia",0.698816272911991,1.98887149504592,36,"OPC/Microglia: 1.989"
"KIF26B","OPC",1.34369647344896,"InN",0.681253910035705,1.97238717261606,37,"OPC/InN: 1.972"
"GSG1L","OPC",0.889311019671055,"ExN",0.463589931003756,1.91831392400076,38,"OPC/ExN: 1.918"
"DCC","OPC",1.7993429449766,"InN",0.944827691842401,1.90441385293006,39,"OPC/InN: 1.904"
"PDZRN4","OPC",1.59521899030466,"ExN",0.858583160069994,1.85796678119638,40,"OPC/ExN: 1.858"
"KCNMB2-AS1","OPC",1.36883295147068,"Astrocyte",0.739658114741827,1.8506292626134,41,"OPC/Astrocyte: 1.851"
"LRRN1","OPC",1.31486920323827,"ExN",0.71632063883867,1.83558748966104,42,"OPC/ExN: 1.836"
"NCALD","OPC",1.49401372024917,"ExN",0.819439469948101,1.82321425198593,43,"OPC/ExN: 1.823"
"GRIK1","OPC",1.57867004215782,"InN",0.870682688695038,1.81314049613631,44,"OPC/InN: 1.813"
"CHST9","OPC",0.854004397224123,"Astrocyte",0.471191939217315,1.81243422509028,45,"OPC/Astrocyte: 1.812"
"LHFPL3","OPC",1.93398753119376,"InN",1.06986312277404,1.80769622769981,46,"OPC/InN: 1.808"
"XYLT1","OPC",1.86248471946028,"ExN",1.04465859836369,1.78286449025318,47,"OPC/ExN: 1.783"
"APCDD1","OPC",1.11658440293871,"Astrocyte",0.633439719946546,1.76273190293929,48,"OPC/Astrocyte: 1.763"
"OLIG1","OPC",0.761445783525239,"Oligodendrocyte",0.432672427825494,1.75986666715067,49,"OPC/Oligodendrocyte: 1.76"
"PCMTD2","OPC",0.899549718125475,"ExN",0.517682978405652,1.7376459254965,50,"OPC/ExN: 1.738"
"NECTIN3","OPC",1.05561990497286,"ExN",0.612055473382567,1.72471279300699,51,"OPC/ExN: 1.725"
"RAB3IP","OPC",0.909955098578849,"Oligodendrocyte",0.538939727745495,1.6884171860653,52,"OPC/Oligodendrocyte: 1.688"
"GRIK4","OPC",1.22390454894394,"Astrocyte",0.727108821186269,1.68324810988698,53,"OPC/Astrocyte: 1.683"
"ETV5","OPC",0.88665946677885,"Microglia",0.528098778638276,1.67896519106735,54,"OPC/Microglia: 1.679"
"ETV1","OPC",0.999827242075004,"Astrocyte",0.595589248926048,1.67871942597666,55,"OPC/Astrocyte: 1.679"
"TACC2","OPC",1.0715083450029,"InN",0.645451507638989,1.66009116459019,56,"OPC/InN: 1.66"
"ARHGAP10","OPC",1.02371141552268,"ExN",0.618337123358851,1.6555878287912,57,"OPC/ExN: 1.656"
"ZNF462","OPC",1.56015579112256,"Astrocyte",0.959761581362749,1.62556599620014,58,"OPC/Astrocyte: 1.626"
"PDZD2","OPC",1.86492838737726,"ExN",1.15334019735301,1.61698030785487,59,"OPC/ExN: 1.617"
"PCDH15","OPC",1.92919335271237,"ExN",1.20388193536346,1.60247719983432,60,"OPC/ExN: 1.602"
"SLC1A1","OPC",1.08374505699517,"InN",0.677052907798913,1.6006800126129,61,"OPC/InN: 1.601"
"NME9","OPC",0.81520001765743,"InN",0.513036146252705,1.58897189527829,62,"OPC/InN: 1.589"
"FGFR1","OPC",1.00715175908914,"Astrocyte",0.634249126077684,1.58794347154652,63,"OPC/Astrocyte: 1.588"
"LDLRAD3","OPC",1.36814486607845,"Endothelial",0.8640555768075,1.58339915024153,64,"OPC/Endothelial: 1.583"
"NLGN4X","OPC",1.61276188014139,"ExN",1.02422784933918,1.57461240795388,65,"OPC/ExN: 1.575"
"LUZP2","OPC",1.7980851860094,"ExN",1.15253988787483,1.56010668691466,66,"OPC/ExN: 1.56"
"KCNIP1","OPC",1.58065515942268,"InN",1.01794771043613,1.55278620229468,67,"OPC/InN: 1.553"
"NELL1","OPC",1.12038176023796,"ExN",0.72174312266828,1.55232758726667,68,"OPC/ExN: 1.552"
"LINC02328","OPC",0.923907958981331,"Oligodendrocyte",0.595424366748603,1.5516797944069,69,"OPC/Oligodendrocyte: 1.552"
"CCDC50","OPC",1.40358981297477,"Microglia",0.912129757561456,1.53880497959766,70,"OPC/Microglia: 1.539"
"MAP3K1","OPC",1.12126974654247,"Microglia",0.734786110402135,1.52598114018353,71,"OPC/Microglia: 1.526"
"KCNQ1OT1","OPC",1.42407934883961,"InN",0.934544248150885,1.52382228199182,72,"OPC/InN: 1.524"
"WWP2","OPC",0.989987257799536,"Microglia",0.652480146337442,1.5172680170525,73,"OPC/Microglia: 1.517"
"BRINP3","OPC",1.72794376431537,"ExN",1.14964449601747,1.50302443085772,74,"OPC/ExN: 1.503"
"KIAA1217","OPC",1.37571855413447,"InN",0.924282983199585,1.48841705315417,75,"OPC/InN: 1.488"
"IL1RAP","OPC",0.988433826574443,"Microglia",0.671351476322135,1.47230454007397,76,"OPC/Microglia: 1.472"
"PRRX1","OPC",0.910074661846725,"Astrocyte",0.627484280863384,1.45035451819528,77,"OPC/Astrocyte: 1.45"
"ABHD2","OPC",1.44257739618914,"ExN",0.995139824810512,1.44962281703863,78,"OPC/ExN: 1.45"
"SCN9A","OPC",1.0344772385049,"InN",0.714149242168218,1.44854489429148,79,"OPC/InN: 1.449"
"ARHGAP42","OPC",1.22124569805387,"Astrocyte",0.843536183402454,1.44776919127275,80,"OPC/Astrocyte: 1.448"
"TNR","OPC",1.94579123011571,"ExN",1.34554132011932,1.44610291859575,81,"OPC/ExN: 1.446"
"GLCCI1","OPC",1.55435143076935,"ExN",1.10291348765945,1.40931401071894,82,"OPC/ExN: 1.409"
"TSHZ1","OPC",0.783949485298944,"InN",0.562166557711925,1.39451462301439,83,"OPC/InN: 1.395"
"PTPRT","OPC",1.50958931688177,"InN",1.08424549720394,1.39229475314835,84,"OPC/InN: 1.392"
"RIT2","OPC",0.954727651779974,"ExN",0.687780304727783,1.38812880394684,85,"OPC/ExN: 1.388"
"SPRED2","OPC",0.924247954051286,"Astrocyte",0.665935137754306,1.38789485890183,86,"OPC/Astrocyte: 1.388"
"HIP1R","OPC",1.22169862616641,"Oligodendrocyte",0.882429593706875,1.38447150331206,87,"OPC/Oligodendrocyte: 1.384"
"SORCS3","OPC",1.49796082019953,"InN",1.09141277823772,1.37249705159056,88,"OPC/InN: 1.372"
"CCDC146","OPC",1.04776124173918,"Microglia",0.767764416208608,1.36469106879589,89,"OPC/Microglia: 1.365"
"HIBADH","OPC",0.893048421391147,"Astrocyte",0.654601249064458,1.36426324066364,90,"OPC/Astrocyte: 1.364"
"GALNT13","OPC",1.78547247463332,"Oligodendrocyte",1.31054531646928,1.3623889629727,91,"OPC/Oligodendrocyte: 1.362"
"DNER","OPC",1.45065893363167,"InN",1.06549487664345,1.36148841766519,92,"OPC/InN: 1.361"
"SLC25A27","OPC",0.950452040274934,"Oligodendrocyte",0.700200650598273,1.35739953892194,93,"OPC/Oligodendrocyte: 1.357"
"LRRK2","OPC",1.33076539450713,"Microglia",0.98104139164093,1.35648241332737,94,"OPC/Microglia: 1.356"
"SEZ6L","OPC",1.53900690423904,"ExN",1.13503525327555,1.35591110478524,95,"OPC/ExN: 1.356"
"MMP16","OPC",1.84728040888328,"ExN",1.3658542547581,1.35247256612342,96,"OPC/ExN: 1.352"
"ARHGAP31","OPC",1.24407309049221,"Microglia",0.921743326221068,1.34969579393932,97,"OPC/Microglia: 1.35"
"GPC6","OPC",1.31716975138773,"InN",0.976502368153968,1.34886488179007,98,"OPC/InN: 1.349"
"DGKG","OPC",1.79346701529502,"Astrocyte",1.33263476272331,1.34580536652817,99,"OPC/Astrocyte: 1.346"
"PID1","OPC",1.58398298433657,"ExN",1.18236576681831,1.33967256900459,100,"OPC/ExN: 1.34"
"RGS10","Microglia",0.886513842051471,"Oligodendrocyte",0.0771664937557079,11.4883260713902,1,"Microglia/Oligodendrocyte: 11.488"
"CMKLR1","Microglia",0.799743575054163,"Oligodendrocyte",0.0696368780635112,11.4844834704504,2,"Microglia/Oligodendrocyte: 11.484"
"BLNK","Microglia",1.10692716474684,"Oligodendrocyte",0.100781038011849,10.9834864433198,3,"Microglia/Oligodendrocyte: 10.983"
"NCKAP1L","Microglia",0.962148446282043,"Oligodendrocyte",0.0889509247861963,10.816621059249,4,"Microglia/Oligodendrocyte: 10.817"
"IL18","Microglia",0.94791856070445,"Oligodendrocyte",0.0883997451849797,10.7230915510095,5,"Microglia/Oligodendrocyte: 10.723"
"HCLS1","Microglia",1.0466014191178,"Oligodendrocyte",0.0980068511327703,10.6788597635891,6,"Microglia/Oligodendrocyte: 10.679"
"CSF2RA","Microglia",1.02484391770269,"Oligodendrocyte",0.0959820254918281,10.6774566639036,7,"Microglia/Oligodendrocyte: 10.677"
"WDFY4","Microglia",1.14875441226227,"Oligodendrocyte",0.108477180198097,10.5898255297977,8,"Microglia/Oligodendrocyte: 10.59"
"CD86","Microglia",1.14473018332957,"Oligodendrocyte",0.108199648267385,10.5797957910241,9,"Microglia/Oligodendrocyte: 10.58"
"FGD2","Microglia",0.873082263889181,"Oligodendrocyte",0.0827419830369003,10.5518653511098,10,"Microglia/Oligodendrocyte: 10.552"
"MRC1","Microglia",1.22928074614417,"Oligodendrocyte",0.116510106526718,10.5508507612794,11,"Microglia/Oligodendrocyte: 10.551"
"LY86","Microglia",1.06351214436558,"Oligodendrocyte",0.100926290854839,10.5375134205141,12,"Microglia/Oligodendrocyte: 10.538"
"PIK3R5","Microglia",1.14657866356123,"Oligodendrocyte",0.113301694544308,10.1196956336151,13,"Microglia/Oligodendrocyte: 10.12"
"CD53","Microglia",0.825456733967174,"Oligodendrocyte",0.0827557604449093,9.9746136042902,14,"Microglia/Oligodendrocyte: 9.975"
"TFEC","Microglia",0.796012474101593,"Oligodendrocyte",0.0809022346888645,9.83919019249486,15,"Microglia/Oligodendrocyte: 9.839"
"AC074327.1","Microglia",0.879728736412491,"Oligodendrocyte",0.089594118975562,9.81904556316301,16,"Microglia/Oligodendrocyte: 9.819"
"ARHGAP25","Microglia",1.03647897389777,"Oligodendrocyte",0.105670412196817,9.8086015976475,17,"Microglia/Oligodendrocyte: 9.809"
"LINC02232","Microglia",0.881689707174257,"Oligodendrocyte",0.0908412632650495,9.70582833708214,18,"Microglia/Oligodendrocyte: 9.706"
"SYK","Microglia",1.28898366175748,"Oligodendrocyte",0.132816440244762,9.70500082205234,19,"Microglia/Oligodendrocyte: 9.705"
"CPED1","Microglia",1.26052317777689,"Oligodendrocyte",0.130962337353446,9.62508155588996,20,"Microglia/Oligodendrocyte: 9.625"
"CSF3R","Microglia",1.05628799885024,"Oligodendrocyte",0.110726520022798,9.53961163624364,21,"Microglia/Oligodendrocyte: 9.54"
"IKZF1","Microglia",1.02217892148481,"Oligodendrocyte",0.107194670405842,9.5357252148341,22,"Microglia/Oligodendrocyte: 9.536"
"TLR2","Microglia",1.36659241088758,"Oligodendrocyte",0.144609728565579,9.45021074614524,23,"Microglia/Oligodendrocyte: 9.45"
"AC068992.1","Microglia",1.32125326574423,"Oligodendrocyte",0.14196424504234,9.30694390936382,24,"Microglia/Oligodendrocyte: 9.307"
"MSR1","Microglia",1.32347112856602,"Oligodendrocyte",0.142442366694117,9.2912744942526,25,"Microglia/Oligodendrocyte: 9.291"
"RHBDF2","Microglia",1.25257755097306,"Oligodendrocyte",0.134967178586767,9.28060854563842,26,"Microglia/Oligodendrocyte: 9.281"
"SLC2A5","Microglia",0.899510440546499,"Oligodendrocyte",0.0978882754132272,9.18915403044226,27,"Microglia/Oligodendrocyte: 9.189"
"PTPRC","Microglia",1.38881141007477,"Oligodendrocyte",0.151599156096114,9.16107612890839,28,"Microglia/Oligodendrocyte: 9.161"
"TMEM156","Microglia",0.994742466656295,"Oligodendrocyte",0.108712810560036,9.15018627088988,29,"Microglia/Oligodendrocyte: 9.15"
"ALOX5","Microglia",1.02389637423409,"Oligodendrocyte",0.114767634156668,8.92147321636324,30,"Microglia/Oligodendrocyte: 8.921"
"RBM47","Microglia",1.26470154157423,"Oligodendrocyte",0.144203533140562,8.77025350232897,31,"Microglia/Oligodendrocyte: 8.77"
"APBB1IP","Microglia",1.58185799240624,"Oligodendrocyte",0.182687136799671,8.65883619458578,32,"Microglia/Oligodendrocyte: 8.659"
"FYB1","Microglia",1.46653916361113,"Oligodendrocyte",0.171189128885685,8.56677741838642,33,"Microglia/Oligodendrocyte: 8.567"
"ADAM28","Microglia",1.64353905513206,"Oligodendrocyte",0.195576148785558,8.40357612795686,34,"Microglia/Oligodendrocyte: 8.404"
"C3","Microglia",0.981810637305744,"Endothelial",0.119147485796124,8.24029672758469,35,"Microglia/Endothelial: 8.24"
"LPAR6","Microglia",0.953795700147088,"Oligodendrocyte",0.116847603323597,8.16273225138944,36,"Microglia/Oligodendrocyte: 8.163"
"DOCK8","Microglia",1.72715234278473,"Oligodendrocyte",0.215207148034743,8.02553427503208,37,"Microglia/Oligodendrocyte: 8.026"
"ARHGAP15","Microglia",1.58427037723631,"Oligodendrocyte",0.197919698652198,8.0046119109161,38,"Microglia/Oligodendrocyte: 8.005"
"MYO1F","Microglia",0.990874703194462,"Oligodendrocyte",0.1251908540307,7.91491288134736,39,"Microglia/Oligodendrocyte: 7.915"
"P2RY12","Microglia",1.05205489907962,"Astrocyte",0.134037616924457,7.84895257927895,40,"Microglia/Astrocyte: 7.849"
"LYN","Microglia",1.17353261529995,"OPC",0.150530447328311,7.7959817175089,41,"Microglia/OPC: 7.796"
"DLEU7-AS1","Microglia",1.07291875760213,"Oligodendrocyte",0.141882178344216,7.56204035012176,42,"Microglia/Oligodendrocyte: 7.562"
"CSF1R","Microglia",1.45577559188848,"Endothelial",0.202008802061177,7.20649584094662,43,"Microglia/Endothelial: 7.206"
"RCSD1","Microglia",1.18606766056026,"Endothelial",0.169561219188212,6.9949229324881,44,"Microglia/Endothelial: 6.995"
"RUNX1","Microglia",1.58111455378213,"Oligodendrocyte",0.239145707140969,6.61151133626712,45,"Microglia/Oligodendrocyte: 6.612"
"TBXAS1","Microglia",1.67523262802275,"Oligodendrocyte",0.253512715279936,6.6080812797611,46,"Microglia/Oligodendrocyte: 6.608"
"AC008691.1","Microglia",1.21356721343209,"ExN",0.209737451015627,5.78612549907295,47,"Microglia/ExN: 5.786"
"PGM5","Microglia",1.02994913667847,"Endothelial",0.187657393108142,5.48845488909108,48,"Microglia/Endothelial: 5.488"
"RIN3","Microglia",1.38249801560086,"OPC",0.255896134103791,5.4025748393687,49,"Microglia/OPC: 5.403"
"NFATC2","Microglia",1.09791545671766,"Astrocyte",0.226246750007192,4.85273470970414,50,"Microglia/Astrocyte: 4.853"
"FAM149A","Microglia",1.2094406558805,"InN",0.255269990655947,4.73788811905661,51,"Microglia/InN: 4.738"
"RASGEF1C","Microglia",1.25885673397876,"ExN",0.267476502710232,4.70641989566661,52,"Microglia/ExN: 4.706"
"AC025569.1","Microglia",0.834039260424746,"ExN",0.18020707301089,4.62822710834633,53,"Microglia/ExN: 4.628"
"BNC2","Microglia",1.22604419224488,"Astrocyte",0.284518109781093,4.30919561917586,54,"Microglia/Astrocyte: 4.309"
"LPCAT2","Microglia",1.10485408964652,"Oligodendrocyte",0.263677467378869,4.19017256434352,55,"Microglia/Oligodendrocyte: 4.19"
"INPP5D","Microglia",1.54686389098388,"Endothelial",0.377267704545748,4.10017574349863,56,"Microglia/Endothelial: 4.1"
"DOCK2","Microglia",1.52617763556967,"Oligodendrocyte",0.373823202163449,4.08261880679726,57,"Microglia/Oligodendrocyte: 4.083"
"PALD1","Microglia",1.38710274411807,"Endothelial",0.360041981297631,3.85261390663053,58,"Microglia/Endothelial: 3.853"
"ABCC4","Microglia",1.50281179920387,"Astrocyte",0.399047958423526,3.76599295267882,59,"Microglia/Astrocyte: 3.766"
"IL13RA1","Microglia",1.06211961622453,"Endothelial",0.289046379032631,3.67456468328436,60,"Microglia/Endothelial: 3.675"
"AOAH","Microglia",1.5275383404019,"Oligodendrocyte",0.420611307196285,3.63171011874165,61,"Microglia/Oligodendrocyte: 3.632"
"SERPINB9","Microglia",0.800133291364851,"Astrocyte",0.22588859753909,3.54215883440681,62,"Microglia/Astrocyte: 3.542"
"FOXP2","Microglia",1.55304951325559,"InN",0.440292500267452,3.52731312096436,63,"Microglia/InN: 3.527"
"CARD8","Microglia",0.764961971683304,"OPC",0.220591849921253,3.4677707809984,64,"Microglia/OPC: 3.468"
"AC244021.1","Microglia",1.02983012957528,"InN",0.297674549803219,3.45958406674694,65,"Microglia/InN: 3.46"
"B3GNT5","Microglia",0.847630776253257,"ExN",0.246257500768357,3.44205059179328,66,"Microglia/ExN: 3.442"
"PSMA1","Microglia",1.17614215765866,"OPC",0.352810673065154,3.3336354238962,67,"Microglia/OPC: 3.334"
"SRGAP2B","Microglia",1.49837947806217,"ExN",0.478578600247515,3.1308952746471,68,"Microglia/ExN: 3.131"
"BHLHE41","Microglia",0.945762009249738,"Endothelial",0.306854315068615,3.08212061165983,69,"Microglia/Endothelial: 3.082"
"SLCO2B1","Microglia",1.5872623983468,"Endothelial",0.527016490405157,3.01178886665682,70,"Microglia/Endothelial: 3.012"
"CLEC2D","Microglia",0.810153994055645,"OPC",0.269286655301542,3.00851890766161,71,"Microglia/OPC: 3.009"
"KCNQ1","Microglia",0.963617498358189,"OPC",0.322379500273615,2.98907808201307,72,"Microglia/OPC: 2.989"
"SP100","Microglia",1.19549597533806,"Endothelial",0.422140700648613,2.83198462858758,73,"Microglia/Endothelial: 2.832"
"RUNX2","Microglia",1.31056556329874,"InN",0.46507176430086,2.81798566135037,74,"Microglia/InN: 2.818"
"AP1B1","Microglia",1.0311317367491,"InN",0.369693839288063,2.7891504460415,75,"Microglia/InN: 2.789"
"MIR646HG","Microglia",1.09477256923104,"ExN",0.39534440064366,2.76916169154954,76,"Microglia/ExN: 2.769"
"REL","Microglia",0.766488928273918,"InN",0.283520825923602,2.7034660532502,77,"Microglia/InN: 2.703"
"GNB4","Microglia",0.97724336301818,"Endothelial",0.365964750068772,2.67032101543807,78,"Microglia/Endothelial: 2.67"
"IFNGR1","Microglia",1.19817619802054,"Endothelial",0.457476751078208,2.61909746275982,79,"Microglia/Endothelial: 2.619"
"HS3ST4","Microglia",1.79311725701868,"ExN",0.688765717480381,2.60337762393023,80,"Microglia/ExN: 2.603"
"SLA","Microglia",0.902964926955712,"ExN",0.3475220219805,2.59829556069509,81,"Microglia/ExN: 2.598"
"TGFBR2","Microglia",1.12908310717551,"Endothelial",0.438424835215879,2.5753174010308,82,"Microglia/Endothelial: 2.575"
"CTSB","Microglia",0.947244590189953,"Endothelial",0.369168067903535,2.56588982782084,83,"Microglia/Endothelial: 2.566"
"SRGAP2C","Microglia",1.10886962872756,"ExN",0.434084047817039,2.55450444286986,84,"Microglia/ExN: 2.555"
"VSIR","Microglia",0.953015458775279,"Endothelial",0.373602816037936,2.5508786814886,85,"Microglia/Endothelial: 2.551"
"MIS18BP1","Microglia",1.06273524833765,"ExN",0.42283924626329,2.5133316212467,86,"Microglia/ExN: 2.513"
"TGFBR1","Microglia",0.90531826629333,"OPC",0.361776396346155,2.50242491062657,87,"Microglia/OPC: 2.502"
"FLI1","Microglia",1.34738187174095,"Endothelial",0.540909632079518,2.49095559005109,88,"Microglia/Endothelial: 2.491"
"CPVL","Microglia",1.10592993441976,"ExN",0.449707485051716,2.45922065160328,89,"Microglia/ExN: 2.459"
"LHFPL2","Microglia",1.5058968124832,"OPC",0.622873679507563,2.41766005215335,90,"Microglia/OPC: 2.418"
"ST8SIA4","Microglia",1.02735996657146,"InN",0.425450964719604,2.41475528736559,91,"Microglia/InN: 2.415"
"ZNF710","Microglia",1.16233670645868,"Astrocyte",0.492682047731697,2.35920247512583,92,"Microglia/Astrocyte: 2.359"
"ALPK1","Microglia",0.996964540307291,"Astrocyte",0.423441936221844,2.35443033631174,93,"Microglia/Astrocyte: 2.354"
"OSBPL3","Microglia",1.04881548330802,"InN",0.456241466397255,2.29881665862174,94,"Microglia/InN: 2.299"
"PRKD3","Microglia",0.906400651919941,"Endothelial",0.39570566685169,2.29059305400258,95,"Microglia/Endothelial: 2.291"
"ZFP36L2","Microglia",0.903957309857387,"Endothelial",0.395086730284616,2.28799714231401,96,"Microglia/Endothelial: 2.288"
"SRGAP2","Microglia",1.67670401705811,"ExN",0.7337047373408,2.2852571773423,97,"Microglia/ExN: 2.285"
"NCK2","Microglia",1.02386732364646,"ExN",0.448090224237666,2.28495795771569,98,"Microglia/ExN: 2.285"
"ST6GAL1","Microglia",1.70668054713926,"OPC",0.755905728085765,2.25779549450063,99,"Microglia/OPC: 2.258"
"SLC25A37","Microglia",1.32039474931135,"Astrocyte",0.589378064037514,2.24031878666476,100,"Microglia/Astrocyte: 2.24"
